gram,counts
cpac,157
copper,157
caring,157
heard,156
steel,155
design,155
side,154
mocking,154
steps,152
apart,151
regularly,151
shield,151
thinking,149
sars,149
quit,149
years,149
taken,149
mocked,147
deadly,146
vs,146
yesterday,145
biggest,145
oxygen,144
coronaviruslockdown,144
or,141
armed,141
karma,140
conditions,140
ordered,139
psa,139
movement,139
cross,139
example,139
dems,138
coronavirususa,138
word,137
minister,136
source,136
orders,136
scared,135
jack,135
machines,134
stayhomesavelives,133
layer,133
recognition,133
surfaces,132
knowing,131
concerns,131
parliament,131
stunt,131
gives,131
taiwanese,130
quarantined,130
disrupt,130
battle,130
cent,130
along,129
near,129
allowed,128
treat,128
solution,128
mom,128
dewine,127
concern,127
girl,127
atrium,127
friday,127
britishmasks,126
hazmat,126
ass,126
stateofemergency,125
thomas,125
coronavirustruth,124
pro,124
period,124
immediately,124
volunteers,124
gop,124
future,123
breaking_news,123
marketplace,123
economy,123
train,122
snorkelling,122
foxnews,122
minute,122
quality,122
bus,120
guess,120
three,120
contain,119
maskindia,119
depending,118
mohfw_india,118
75,118
aaron,118
21,117
scare,116
15,116
trust,116
fema,115
contagious,115
group,114
protected,114
shift,113
prime,113
infectious,113
military,112
hourspaper,112
women,112
mean,111
wait,111
starting,111
in,110
county,110
overseas,110
walk,109
lack,109
coronapocalypse,109
trillion,108
advises,108
coronacrisis,108
turned,108
manufacturing,108
hijacked,107
billion,107
704,106
mess,105
governor,105
abc,105
demand,104
diary,104
spreads,104
12,103
providing,103
retweet,103
researchers,102
prevents,101
hollywood,101
sterilize,101
kids,100
hoursair,100
sent,100
coronapocolypse,100
coronaupdate,99
fauci,99
societal,99
refuse,99
goggles,99
accept,99
prepared,98
potus,98
respirators,98
businesses,98
careful,97
zero,97
turkmenistan,97
maskshortage,97
meetings,97
chicago,97
answers,96
return,96
mass,95
performed,95
diplomacy,95
quarantining,95
getmeppe,95
giving,94
mind,94
list,94
weapon,93
interfere,93
domestic,93
restrictions,92
decision,92
car,92
weekend,92
literally,91
bio,91
quickly,91
faces,91
authorities,91
delivering,91
river,91
alone,90
course,90
stolen,90
eu,90
hi,90
angeles,89
los,89
coronavirusindia,89
btc,88
arrest,88
rather,88
flight,87
damn,87
gmail,87
memphis,87
how,87
constituent,87
oregon,87
bags,87
director,86
shops,86
virtual,86
process,86
aparttogether,85
handkerchief,85
promised,85
to,85
politico,85
fightcovid19,85
plan,85
jail,85
following,84
coronalockdown,84
plz,84
prepare,84
gel,84
largest,83
spent,83
donating,83
often,83
alive,83
children,82
widespread,82
joe,82
approach,82
dying,82
meet,82
kenya,82
bc,82
ayade,82
stayathomeandstaysafe,81
usatoday,81
refusing,81
block,80
fixed,80
covid19out,80
coronaviruschallenge,79
calm,79
customers,79
citizens,78
twitter,78
left,77
curve,77
sneeze,77
transmitting,77
percent,76
austrian,76
aware,76
leading,76
passenger,76
provides,76
congressman,76
cure,76
what,75
measure,75
handmade,75
condom,75
offer,75
men,75
donation,75
door,74
shipment,74
catching,74
compared,74
among,73
funding,73
prices,73
im,73
printed,73
whitehouse,72
slowed,72
raise,72
nobody,71
shipping,71
act,71
report,70
turn,70
sell,70
past,70
naomi,70
00,70
feverdetectioncamera,70
depend,70
2019,70
continue,70
covid19india,69
14,69
offers,69
limits,69
month,69
partially,69
campbell,69
80,69
mailonline,69
remove,68
fit,68
plans,68
pence,68
firm,68
origin,68
haircut,68
north,68
miami,68
practice,68
va,68
environments,67
determination,67
security,67
disinfect,67
rural,67
19is,67
expected,67
id,67
76,67
inform,67
generating,67
crucial,67
picture,67
urgentcorona,67
05cents,66
ineffective,66
widely,66
trudeau,66
plead,66
assembly,66
you,66
growth,66
forced,66
areas,66
wearers,66
responders,66
dm,66
78cents,66
lightfoot,66
lori,65
pay,65
wan,65
quick,65
indiafightscorona,64
quantities,64
within,64
carolina,64
federal,64
coronavid19,64
hygienic,64
standby,64
coronavirususe,64
suggest,64
stylist,64
skin,64
organizations,63
official,63
dictators,63
second,63
prompts,63
3ply,63
bw,63
apron,63
coronastopkarona,63
gatherings,63
masksfor,63
united,63
wars,62
defends,62
attention,62
selfie,62
retaliate,62
dermatologist,62
allowing,62
coughs,61
seem,61
increase,61
sign,61
halted,61
cut,61
pass,61
playing,61
brokers,60
half,60
finally,60
ffp2,60
republican,60
ncov,60
costumers,60
across,60
name,60
crusaders,60
however,60
loosen,60
early,60
elderly,60
infographic,59
wild,59
comunity,59
examine,59
settings,59
son,59
project,59
surface,58
japanese,58
irritated,58
covidiot,58
cov,58
so,58
soothe,58
reveal,58
cops,58
creating,58
wish,58
wtf,58
precaution,58
provided,58
either,58
tv,57
11,57
medicine,57
governments,57
borisjohnson,56
lasted,56
district,56
directly,56
environment,56
cbsnews,56
stepping,56
comments,56
curb,55
unpacked,55
masksforall,55
covidindia,55
quandary,55
imagine,55
designer,54
exposure,54
fast,54
visitors,54
sterilization,53
putneyfleur,53
smell,53
facilities,53
dissemination,53
wisconsin,53
wife,53
arrested,53
threatens,53
oxybreath,52
supposed,52
60,52
set,52
difficult,52
emperor,52
bound,52
kings,52
excuse,52
external,52
coronaviruspakistan,52
nearly,52
italian,52
decided,51
released,51
pillow,51
hunt,51
wipes,51
feelsecure,51
forehead,51
flatten,51
party,51
members,50
concerned,50
cancer,50
queens,50
bucks,50
wuhancoronavirus,50
dangerous,50
hoarding,50
situations,49
risks,49
built,49
mixed,49
later,49
raising,48
bbcnews,48
mu,48
covd19,48
putin,48
hit,48
dies,48
coronaindia,47
subway,47
proof,46
quite,46
rise,46
sales,46
convention,46
advised,46
afraid,46
fed,46
peak,46
eat,46
idiot,46
london,46
covidiots,46
messaging,46
cool,45
expect,45
identify,45
toll,45
masken,45
ran,45
schützen,45
laredo,45
coronavirusoutbreakindia,45
service,45
fridaythe13th,44
issued,44
all,44
tutorial,44
chance,44
chief,44
thepromisedsaviour,44
increased,44
korean,44
changing,44
caught,43
dramatically,43
garbage,43
site,43
contracts,43
mahdi,43
journalists,43
mumbai,43
mattgaetzisatool,43
transformed,43
advising,43
completed,43
created,43
honkelechinwogu,43
gatewaypundit,42
meanwhile,42
ya,42
ability,42
launched,42
bill,42
unit,42
reappeared,42
lockdownnow,41
aids,41
flattenthecurve,41
suspended,41
plane,41
10k,41
style,41
polowczyk,41
katie,41
hair,41
couture,41
admiral,41
porter,41
wasted,41
voxdotcom,41
ear,41
golf,41
disinfectants,41
raging,41
smartnews,41
break,40
special,40
bts,40
substantially,40
stocking,40
overlooked,40
infect,40
kim,40
considering,40
frenzy,40
supermarkets,40
droplet,40
lockdownpakistan,40
realdreylo,40
explainer,39
lost,39
correctly,39
voters,39
evolves,39
austria,39
therefore,39
certain,39
worry,39
abounds,39
cnnbrk,39
banned,39
jantacurfew,39
115,39
ap,39
covid2019india,39
monday,39
tuesday,39
crazy,38
criticized,38
eligible,38
hello,38
tomorrow,38
lifesaver,38
disinfectant,38
shall,38
rfi_en,38
plague,38
iran,38
suits,38
kingdom,38
55,38
bandanas,38
offering,38
ration,37
ensure,37
breath,37
scraps,37
43,37
morning,37
reckless,37
pain,37
drug,37
dental,37
listings,37
deaconess,37
predicted,37
er,37
university,37
belgium,37
conclusion,37
containing,36
election,36
earlier,36
effectively,36
coffee,36
push,36
canadians,36
create,36
diseases,36
speaker,36
infecting,36
25,36
republicans,36
glasses,36
barrier,36
government3,35
recently,35
buyer,35
ppeshortage,35
outbreaks,35
youself,35
covers,35
task,35
ontario,35
critical,35
stealing,35
points,35
stories,35
import,35
australia,35
lucky,35
strong,35
socialdistanacing,35
jersey,35
68,35
sufficient,35
successfully,35
declares,35
dharmendrawords,35
hongkonger1,35
too,35
nominated,34
lifts,34
significant,34
looms,34
liquid,34
visits,34
skype,34
setting,34
stopping,34
movies,34
inmates,34
rid,34
closing,34
jason,34
angell8290,34
scarce,34
refused,34
waiting,34
tester,34
furry,34
farther,34
cleric,34
incredibly,34
costume,33
join,33
newspaper,33
jen_keesmaat,33
2019ncov,33
yamiche,33
90,33
diagnosis,33
primary,33
hacks,33
nice,33
nypd,33
mayors,33
buffoon,33
press,33
instructing,33
covid19outbreak,33
mos,32
population,32
innovative,32
preventive,32
licks,32
intensive,32
carrying,32
allow,32
muppet,32
ford,32
art,32
perfect,32
13th,32
blood,32
bolsonaro,32
breathe,32
homebound,32
thailand,32
out,32
scarves,32
vacuum,32
diagnosed,31
stopthespreadofcorona,31
studies,31
quaratinelife,31
survival,31
handling,31
lab,31
atriumhealth,31
senior,31
tool,31
units,31
click,31
rules,31
throwing,31
detection,31
china2,31
tending,31
tesla,31
turkey,30
visitation,30
embarrassing,30
quantity,30
premonition,30
off,30
saving,30
political,30
currently,30
ground,30
only,30
ever,30
marketing,30
口罩,30
bars,30
training,30
killing,30
gm,30
rebel,30
ghana,29
0086,29
seeing,29
races,29
sidewalk,29
scientific,29
orlando,29
400,29
weekly,29
explodes,29
caused,29
universe,29
vision,29
invented,29
drtedros,29
scam,29
shameful,29
struggle,29
medicalmask,29
red,29
bacteria,28
cornoravirus,28
新型コロナウイルス,28
student,28
新型肺炎,28
staysafestayhome,28
thermometer,28
신종코로나바이러스,28
mortal,28
lockdownuk,28
fans,28
legal,28
pcs,28
honeywell,28
existing,28
leaders,28
snorkeling,28
hundreds,28
reliance,28
documents,28
dominance,28
jacobi,28
date,28
airmail,27
tissue,27
caps,27
bottle,27
mant,27
71588,27
joins,27
falter,27
distribute,27
18801105880,27
maker,27
shipped,27
newyork,27
shifts,27
reuters,27
maskswith,27
pray,27
scientifically,27
txt,27
key,27
qq,27
homes,27
producing,27
bbcquestiontime,27
promising,27
lasts,27
sooner,27
hell,27
printing,27
target,27
stayhomestaysafe,27
ems,27
expiration,26
londonlockdown,26
entry,26
keys,26
limit,26
over,26
tape,26
afford,26
scmpnews,26
coronafighters,26
rubber,26
toiletpaper,26
kf94,26
mistake,26
unhinged,26
retail,26
vaccine,26
halal,26
nbc4,26
slugs,26
youthful,26
creative,26
transmit,26
destroying,26
pair,26
town,26
stayathomesavelives,26
certificates,26
hmoindia,26
geopolitical,26
kettering,25
saletranslate,25
events,25
behavior,25
byd,25
rate,25
horrible,25
glove,25
importance,25
ppes,25
play,25
cleaning,25
fastest,25
ceo,25
cheapest,25
center,25
fund,25
sanatizer,25
storm,25
maharashtra,25
sloan,25
coronaupdatesinindia,25
nygovcuomo,25
listen,25
democracy,25
deliver,25
street,25
ebay,25
coronavirusinindia,25
spark,25
covid_19india,25
accelerates,25
sterile,25
covidー19uk,25
dead,24
158,24
cr,24
distributing,24
1840,24
transmitted,24
cbp,24
mike,24
industry,24
ffp,24
sourcing,24
stunned,24
indian,24
grades,24
lying,24
frequently4,24
sparking,24
15182562097,24
cellphone,24
earth,24
encourages,24
symptom,24
chinavirus,24
losangeleslockdown,24
driver,24
reused,24
they,24
peoples,24
fack,24
juggernaut,24
parts,24
certification,24
consumers,24
hundred,23
bulk,23
combination,23
dealing,23
comdisposable,23
clicking,23
danscavino,23
thermostat,23
closed,23
abcnews,23
etsy,23
homeinstead,23
happy,23
cranks,23
hk,23
stayconnected,23
99,23
ki,23
phishing,23
dumb,23
total,23
nba,23
war,23
isolate,23
mailto,23
carrier,23
chinaliedpeopledied,23
disappointed,23
highwin,23
160,23
immunitysmiling,22
wanted,22
nigeria,22
वc,22
nypmetro,22
बच,22
दम,22
me,22
instructional,22
medicalmaskn,22
pollution,22
yourhands,22
9408,22
poor,22
withhaloo,22
jackma,22
jackwohot,22
stayhomechallenge,22
con,22
shakeclapping,22
smh,22
signa,22
docs,22
coronaशब,22
towear,22
coronavirusitalia,22
tools,22
strict,22
results,22
tag,22
rumoursno,22
tax,22
everyday,22
scams,22
denies,22
feeling,22
handwash,22
goodbye,22
administered,21
wechat,21
800k,21
dad,21
runningr,21
seconds,21
walmart,21
seo,21
rub,21
spotify,21
facemaskforsale,21
memorial,21
swasthabharat,21
workshop,21
raw,21
scammers,21
netflix,21
healthforall,21
treatment,21
defense,21
pore,21
trumpplague,21
victims,21
mike_pence,20
germs,20
wednesday,20
kr,20
seattle,20
frequent,20
useless,20
mv,20
ban,20
taiwancanhelp,20
providers,20
removing,20
becoming,20
tories,20
spend,20
shares,20
smaller,19
covid2019uk,19
xi,19
medic,19
mattgaetzisaquarantinedtool,19
sounds,19
terrorism,19
drharshvardhan,19
coronavirussa,19
drink,19
platform,19
warfare,19
sanitiser,19
ad,19
traveling,19
bruised,19
un,19
fingers,19
exhausted,19
idriselba,19
rubbed,19
dude,18
falls,18
items,18
woven,18
successful,18
iingwen,18
transport,18
clown,18
basic,18
upper,18
micrometers,18
book,18
asleep,18
flying,17
desk,17
huffpostpol,17
nanometers,17
ha,17
worldwide,17
conference,17
2nd,17
wonder,17
communicable,17
esperdod,17
contained,17
otherwise,17
coronauk,17
50pcs,17
cuts,16
phone,16
therickwilson,16
quarantines,16
speakerpelosi,16
sa,16
means,16
laughing,16
openly,16
boy,16
gathering,16
asshole,16
contracting,16
wishes,16
do,16
yeah,16
bit,15
culture,15
almost,15
related,15
littering,15
seriousness,15
joining,15
fraudsters,15
gouging,15
types,15
democrats,15
okay,15
